protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,actual,predict
1,45,1,0,295,0.0,0.06,255,20,0.08,0.07,0.0,0.0,0.0,1.0,dos,dos
0,13,9,64,3,0.0,0.0,255,9,0.04,0.01,0.04,0.0,0.0,0.0,normal,dos
1,45,5,0,141,1.0,0.11,255,1,0.0,0.1,0.0,0.0,1.0,0.0,dos,dos
1,60,1,0,257,0.0,0.06,255,7,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,43,5,0,1,1.0,0.0,69,84,0.33,0.04,0.01,0.04,1.0,0.0,outlier,dos
0,14,9,1008,96,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,229,0.0,0.06,255,5,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,106,0.0,0.07,255,2,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
1,22,4,56504,28,0.04,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.1,outlier,dos
1,45,5,0,142,1.0,0.06,255,8,0.03,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,144,0.0,0.06,255,8,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,140,1.0,0.06,255,13,0.05,0.05,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1032,72,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,108,1.0,0.06,255,1,0.0,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,161,1.0,0.1,255,8,0.03,0.1,0.0,0.0,1.0,0.0,dos,dos
1,22,1,0,28,0.0,0.14,255,60,0.24,0.11,0.0,0.0,0.0,1.0,dos,dos
1,50,1,0,227,0.0,0.06,255,20,0.08,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,511,0.0,0.0,255,33,0.13,0.01,0.13,0.0,0.0,0.0,dos,dos
0,14,9,1032,260,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,222,0.0,0.07,108,2,0.02,0.11,0.01,0.0,0.0,1.0,dos,dos
1,45,1,0,224,0.0,0.07,255,12,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,18,9,164,1,0.0,0.0,255,18,0.07,0.83,0.0,0.0,0.0,0.81,r2l,dos
1,45,1,0,213,0.0,0.06,255,9,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,149,1.0,0.06,255,20,0.08,0.05,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,191,1.0,0.09,255,13,0.05,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,182,0.0,0.07,255,6,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
1,18,9,162,1,0.0,0.0,255,13,0.05,0.8,0.0,0.0,0.0,0.79,r2l,dos
0,14,9,1032,510,0.0,0.0,214,197,0.92,0.01,0.92,0.0,0.0,0.0,dos,dos
1,49,5,0,264,1.0,0.06,255,3,0.01,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,256,0.0,0.06,255,4,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,49,9,1680,1,0.0,0.0,255,130,0.51,0.03,0.0,0.0,0.0,0.24,normal,dos
1,45,5,0,210,1.0,0.08,255,2,0.01,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,256,1.0,0.07,255,12,0.05,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,208,0.0,0.07,255,10,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,24,2,0,3,0.0,1.0,255,21,0.08,0.03,0.0,0.0,0.0,0.27,outlier,dos
1,43,2,0,237,0.0,0.07,255,2,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,24,5,0,1,1.0,0.0,143,86,0.34,0.02,0.01,0.02,1.0,0.0,outlier,dos
1,45,1,0,235,0.0,0.07,255,10,0.04,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,249,0.0,0.06,255,11,0.04,0.05,0.0,0.0,0.0,1.0,dos,dos
1,49,9,2599,3,0.0,0.0,255,166,0.65,0.13,0.0,0.0,0.0,0.34,outlier,dos
1,22,4,59424,25,0.04,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.09,outlier,dos
1,45,5,0,152,1.0,0.09,255,16,0.06,0.09,0.0,0.0,1.0,0.0,dos,dos
1,23,1,0,110,0.0,0.07,255,1,0.0,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,275,0.0,0.06,255,12,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,224,0.0,0.07,255,14,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,22,4,39420,3,0.0,0.0,255,239,0.94,0.01,0.0,0.0,0.0,0.03,dos,dos
0,14,9,520,509,0.0,0.0,114,116,1.0,0.0,1.0,0.02,0.0,0.0,dos,dos
1,24,1,0,270,0.0,0.06,255,12,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,55,2,0,255,0.0,0.07,255,3,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,190,0.0,0.07,255,14,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,263,0.0,0.06,255,19,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,60,1,0,208,0.0,0.07,255,1,0.0,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,256,0.0,0.06,255,13,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,117,1.0,0.08,255,6,0.02,0.06,0.0,0.0,1.0,0.0,dos,dos
1,43,9,28,1,0.0,0.0,255,158,0.62,0.02,0.0,0.0,0.0,0.13,r2l,dos
1,43,5,0,1,1.0,0.0,30,85,0.33,0.1,0.03,0.04,1.0,0.0,outlier,dos
1,45,1,0,236,0.0,0.06,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,15,1,0,135,0.0,0.07,255,6,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,231,0.0,0.07,255,9,0.04,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,218,0.0,0.06,255,19,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
1,30,2,0,143,0.46,0.06,255,10,0.04,0.05,0.0,0.0,0.64,0.36,dos,dos
1,45,1,0,296,0.0,0.05,255,18,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,55,9,0,1,0.0,0.0,255,204,0.8,0.03,0.0,0.0,0.33,0.12,outlier,dos
1,17,2,0,284,0.0,0.06,255,19,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,119,0.0,0.08,255,11,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,23,1,0,104,0.0,0.07,255,15,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,280,0.0,0.06,255,12,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,157,1.0,0.08,255,16,0.06,0.09,0.0,0.0,1.0,0.0,dos,dos
0,14,9,508,427,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,217,0.0,0.06,255,14,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,17,5,0,1,1.0,0.0,1,1,1.0,0.0,1.0,0.0,1.0,0.0,dos,dos
1,37,1,0,125,0.0,0.06,255,8,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,22,5,0,4,1.0,0.5,255,63,0.25,0.02,0.0,0.0,0.96,0.0,dos,dos
1,45,5,0,232,1.0,0.07,255,4,0.02,0.08,0.0,0.0,1.0,0.0,dos,dos
1,7,5,0,150,1.0,0.06,255,1,0.0,0.06,0.0,0.0,1.0,0.0,dos,dos
1,18,5,0,149,1.0,0.09,255,4,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,255,1.0,0.06,255,13,0.05,0.07,0.0,0.0,1.0,0.0,dos,dos
1,22,1,0,245,0.0,0.07,255,19,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,269,1.0,0.06,255,8,0.03,0.06,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1008,329,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,193,0.0,0.06,255,19,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
1,35,1,0,109,0.0,0.08,255,10,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,450,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
0,14,9,1008,51,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,8,2,0,218,0.0,0.06,255,7,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,208,0.0,0.06,255,7,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,135,1.0,0.06,255,16,0.06,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,244,1.0,0.06,255,2,0.01,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,233,0.0,0.07,255,15,0.06,0.08,0.0,0.0,0.0,1.0,dos,dos
1,55,8,0,1,1.0,0.0,255,69,0.27,0.65,0.0,0.0,0.17,0.64,outlier,dos
1,7,5,0,300,1.0,0.05,255,14,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,22,5,0,24,1.0,0.17,255,65,0.25,0.02,0.01,0.0,0.98,0.0,dos,dos
1,5,1,0,106,0.0,0.08,255,4,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,43,9,32,1,0.0,0.0,255,135,0.53,0.02,0.0,0.0,0.0,0.17,r2l,dos
1,55,2,0,1,0.0,0.0,255,174,0.68,0.02,0.0,0.0,0.02,0.34,outlier,dos
1,45,5,0,139,1.0,0.06,255,10,0.04,0.05,0.0,0.0,1.0,0.0,dos,dos
1,55,9,0,1,0.0,0.0,255,190,0.75,0.24,0.0,0.0,0.5,0.24,outlier,dos
1,45,1,0,130,0.0,0.07,255,9,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,214,1.0,0.07,255,4,0.02,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,114,0.0,0.06,255,12,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,27,1,0,146,0.0,0.05,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
1,23,5,0,117,1.0,0.06,255,17,0.07,0.06,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1032,165,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,280,1.0,0.06,255,17,0.07,0.07,0.0,0.0,1.0,0.0,dos,dos
1,22,4,32120,5,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.05,dos,dos
1,45,1,0,259,0.03,0.07,255,17,0.07,0.07,0.0,0.0,0.03,0.97,dos,dos
0,14,9,1008,434,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
0,14,9,1032,6,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,140,1.0,0.06,255,1,0.0,0.06,0.0,0.0,1.0,0.0,dos,dos
1,7,1,0,274,0.0,0.06,255,1,0.0,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,166,1.0,0.09,255,16,0.06,0.09,0.0,0.0,1.0,0.0,dos,dos
1,27,1,0,140,0.0,0.06,255,2,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
1,2,1,0,217,0.0,0.06,255,13,0.05,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,291,0.12,0.06,255,16,0.06,0.07,0.0,0.0,0.14,0.86,dos,dos
1,45,1,0,105,0.0,0.09,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,469,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,21,1,0,217,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,51,1,0,235,0.0,0.06,255,18,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,230,0.51,0.07,255,4,0.02,0.07,0.0,0.0,0.56,0.44,dos,dos
1,45,1,0,102,0.0,0.07,255,8,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,15,5,0,148,1.0,0.05,255,20,0.08,0.05,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,111,0.0,0.08,255,6,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,266,0.0,0.07,238,8,0.03,0.08,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,22,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,18,9,158,1,0.0,0.0,255,13,0.05,0.8,0.0,0.0,0.0,0.78,r2l,dos
1,45,5,0,124,1.0,0.06,255,16,0.06,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,221,0.0,0.07,255,1,0.0,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,241,0.0,0.07,255,5,0.02,0.08,0.0,0.0,0.0,1.0,dos,dos
1,3,1,0,252,0.01,0.07,255,19,0.07,0.08,0.0,0.0,0.02,0.98,dos,dos
1,45,1,0,143,0.0,0.06,255,2,0.01,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,137,0.0,0.05,255,18,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
1,49,9,2599,3,0.0,0.0,255,184,0.72,0.13,0.0,0.0,0.0,0.27,outlier,dos
1,45,1,0,105,0.0,0.06,255,10,0.04,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,143,1.0,0.06,255,16,0.06,0.05,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,56,1.0,0.14,255,14,0.05,0.17,0.0,0.0,1.0,0.0,dos,dos
0,14,9,520,77,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,244,0.0,0.06,255,7,0.03,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,203,0.0,0.07,255,4,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,143,1.0,0.09,255,10,0.04,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,192,0.0,0.08,255,9,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,276,0.0,0.06,255,18,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,143,1.0,0.09,255,5,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1008,311,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,17,5,0,1,1.0,0.0,1,2,1.0,0.0,1.0,1.0,1.0,0.0,dos,dos
1,45,1,0,263,0.0,0.06,255,13,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,292,0.24,0.06,255,20,0.08,0.07,0.0,0.0,0.19,0.81,dos,dos
1,29,1,0,212,0.0,0.06,255,9,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,151,1.0,0.11,255,2,0.01,0.1,0.0,0.0,1.0,0.0,dos,dos
1,55,9,0,1,0.0,0.0,255,214,0.84,0.03,0.0,0.0,0.33,0.12,outlier,dos
1,45,1,0,252,0.0,0.07,255,8,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,286,0.0,0.06,255,7,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,57,2,0,267,0.0,0.06,255,17,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,207,0.0,0.06,255,7,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,24,2,0,2,0.0,1.0,255,34,0.13,0.03,0.0,0.0,0.0,0.48,outlier,dos
1,22,4,56504,26,0.04,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.09,outlier,dos
1,2,1,0,198,0.0,0.07,255,2,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,135,0.0,0.07,255,9,0.04,0.06,0.0,0.0,0.19,0.81,dos,dos
1,62,1,0,211,0.0,0.06,255,16,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,260,1.0,0.06,255,17,0.07,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,248,0.0,0.07,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,15,1,0,148,0.0,0.05,255,18,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,42,5,0,220,1.0,0.06,255,9,0.04,0.07,0.0,0.0,1.0,0.0,dos,dos
1,46,1,0,269,0.0,0.06,255,8,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,2,1,0,225,0.0,0.08,255,2,0.01,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,188,1.0,0.09,255,1,0.0,0.1,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1008,59,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,17,5,0,6,1.0,0.33,255,66,0.26,0.02,0.0,0.0,0.96,0.0,dos,dos
1,45,1,0,264,0.0,0.06,255,18,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,132,1.0,0.07,255,8,0.03,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,120,0.0,0.06,255,17,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
1,24,5,0,1,1.0,0.0,18,61,0.33,0.17,0.06,0.03,1.0,0.0,outlier,dos
1,45,1,0,111,0.0,0.06,255,13,0.05,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,275,0.0,0.06,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,142,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,24,1,0,3,0.0,1.0,231,13,0.06,0.03,0.0,0.0,0.0,0.19,outlier,dos
1,45,1,0,205,0.0,0.08,255,4,0.02,0.08,0.0,0.0,0.0,1.0,dos,dos
1,36,5,0,182,1.0,0.09,255,2,0.01,0.09,0.0,0.0,1.0,0.0,dos,dos
1,49,9,2599,2,0.0,0.0,255,222,0.87,0.13,0.0,0.0,0.0,0.12,outlier,dos
0,14,9,1032,405,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,33,1,0,271,0.0,0.06,255,15,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,4,1,0,228,0.0,0.07,255,15,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,226,0.0,0.05,255,14,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,131,1.0,0.06,255,12,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,296,0.0,0.05,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
1,32,1,0,185,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,209,0.0,0.07,255,18,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,520,37,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,54,1,0,197,0.0,0.06,255,15,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
1,7,1,0,264,0.0,0.07,255,10,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,131,1.0,0.09,255,5,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
1,49,9,2599,2,0.0,0.0,255,124,0.49,0.15,0.0,0.0,0.0,0.5,outlier,dos
1,45,1,0,120,0.0,0.07,255,11,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,256,0.0,0.06,255,12,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,246,0.0,0.07,255,10,0.04,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,145,1.0,0.1,255,15,0.06,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,242,0.0,0.07,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,250,0.0,0.07,255,4,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,520,279,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,266,1.0,0.06,255,16,0.06,0.06,0.0,0.0,1.0,0.0,dos,dos
1,12,2,0,286,0.0,0.06,255,14,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,17,5,0,30,1.0,0.07,255,75,0.29,0.02,0.01,0.0,0.97,0.0,dos,dos
0,14,9,1032,510,0.0,0.0,23,22,0.96,0.09,0.96,0.0,0.0,0.0,dos,dos
1,43,5,0,1,1.0,0.0,156,85,0.33,0.02,0.01,0.02,1.0,0.0,outlier,dos
1,25,1,0,281,0.0,0.06,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,242,0.0,0.07,255,15,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,184,0.0,0.06,255,5,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,59,5,0,127,1.0,0.07,255,5,0.02,0.06,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1008,211,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,35,1,0,218,0.0,0.06,255,6,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
1,31,1,0,197,0.0,0.07,255,9,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,62,5,0,137,1.0,0.07,255,13,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,120,0.0,0.06,255,15,0.06,0.05,0.0,0.0,0.0,1.0,dos,dos
1,59,2,0,142,0.0,0.06,255,16,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,57,2,0,242,0.0,0.07,255,12,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,243,0.85,0.06,255,7,0.03,0.07,0.0,0.0,0.81,0.19,dos,dos
1,60,5,0,120,1.0,0.08,255,7,0.03,0.06,0.0,0.0,1.0,0.0,dos,dos
1,6,1,0,271,0.0,0.06,255,13,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,170,1.0,0.08,255,2,0.01,0.08,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,141,0.0,0.06,255,2,0.01,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,2,0,115,0.0,0.06,255,15,0.06,0.05,0.0,0.0,0.0,1.0,dos,dos
1,38,5,0,171,1.0,0.09,255,5,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
1,24,5,0,1,1.0,0.0,83,85,0.34,0.04,0.01,0.04,1.0,0.0,outlier,dos
1,8,2,0,244,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,292,0.0,0.06,255,2,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,198,0.0,0.07,255,3,0.01,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,2,0,231,0.0,0.07,255,12,0.05,0.08,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,317,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,34,5,0,141,1.0,0.09,255,5,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
1,19,5,0,276,1.0,0.06,255,10,0.04,0.06,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1032,510,0.0,0.0,255,120,0.47,0.01,0.47,0.0,0.0,0.0,dos,dos
1,45,1,0,254,0.0,0.06,255,13,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,494,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,299,0.0,0.06,255,3,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,261,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,40,5,0,233,1.0,0.06,255,14,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,43,5,0,1,1.0,0.0,99,68,0.33,0.03,0.01,0.03,1.0,0.0,outlier,dos
1,45,1,0,138,0.0,0.06,255,13,0.05,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,232,1.0,0.07,255,3,0.01,0.08,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,248,0.0,0.06,255,16,0.06,0.08,0.0,0.0,0.0,1.0,dos,dos
1,55,9,0,1,0.0,0.0,255,208,0.82,0.03,0.0,0.0,0.33,0.12,outlier,dos
1,29,1,0,219,0.0,0.07,255,2,0.01,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,145,0.0,0.06,194,9,0.05,0.06,0.01,0.0,0.0,1.0,dos,dos
1,22,1,0,13,0.0,0.23,255,58,0.23,0.11,0.0,0.0,0.0,0.99,dos,dos
1,45,1,0,243,0.0,0.07,255,2,0.01,0.08,0.0,0.0,0.0,1.0,dos,dos
1,55,8,0,1,1.0,0.0,255,58,0.23,0.69,0.0,0.0,0.13,0.67,outlier,dos
1,45,1,0,221,0.0,0.07,255,3,0.01,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,226,0.0,0.08,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,2,0,124,0.0,0.07,255,17,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,36,1,0,104,0.0,0.08,255,1,0.0,0.06,0.0,0.0,0.0,1.0,dos,dos
1,3,1,0,267,0.0,0.06,255,7,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,219,1.0,0.06,255,5,0.02,0.07,0.0,0.0,1.0,0.0,dos,dos
1,17,2,0,245,0.0,0.07,255,19,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,520,511,0.0,0.0,12,36,1.0,0.0,1.0,0.36,0.0,0.0,dos,dos
1,43,9,27,1,0.0,0.0,255,140,0.55,0.02,0.0,0.0,0.0,0.17,r2l,dos
1,17,5,0,129,0.1,0.05,255,17,0.07,0.05,0.0,0.0,0.05,0.95,dos,dos
1,45,1,0,129,0.0,0.06,255,10,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,322,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,137,1.0,0.07,255,13,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,132,0.68,0.07,255,11,0.04,0.06,0.0,0.0,0.79,0.21,dos,dos
1,45,5,0,112,1.0,0.06,255,13,0.05,0.05,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,224,1.0,0.07,255,6,0.02,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,194,1.0,0.08,255,6,0.02,0.08,0.0,0.0,1.0,0.0,dos,dos
1,21,1,0,293,0.0,0.05,255,13,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,219,0.0,0.05,255,13,0.05,0.05,0.0,0.0,0.0,1.0,dos,dos
1,18,9,158,1,0.0,0.0,255,16,0.06,0.88,0.0,0.0,0.0,0.86,r2l,dos
