protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,actual,predict
1,45,5,0,318,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
0,13,9,18,1,0.0,0.0,1,162,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,1,0,511,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
1,55,1,0,1,0.0,0.0,247,40,0.15,0.03,0.0,0.05,0.0,0.08,outlier,probe
1,45,10,0,1,1.0,0.0,131,1,0.01,1.0,1.0,0.0,1.0,0.0,probe,probe
1,40,1,0,511,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.13,0.87,outlier,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.53,0.29,0.0,0.0,0.29,probe,probe
2,45,9,1,115,0.0,0.83,255,1,0.0,0.53,1.0,0.0,0.0,0.0,probe,probe
1,43,2,0,4,0.0,1.0,255,45,0.18,0.03,0.0,0.0,0.0,0.64,outlier,probe
1,55,2,0,64,0.0,0.06,255,57,0.22,0.11,0.01,0.0,0.0,1.0,dos,probe
2,45,9,1,60,0.0,0.13,255,3,0.01,0.57,0.91,0.0,0.0,0.09,normal,probe
1,55,2,0,3,0.0,0.67,213,89,0.34,0.02,0.0,0.02,0.0,0.87,outlier,probe
1,24,9,0,3,0.0,1.0,92,53,0.2,0.05,0.01,0.04,0.0,0.16,outlier,probe
1,40,1,0,511,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
1,40,1,0,1,0.0,0.0,117,16,0.14,0.06,0.01,0.0,0.0,0.09,outlier,probe
2,45,9,1,96,0.0,0.61,255,11,0.04,0.56,0.9,0.0,0.0,0.1,normal,probe
1,24,2,0,2,0.0,1.0,37,60,0.24,0.14,0.03,0.03,0.0,0.86,outlier,probe
1,55,9,21,4,0.0,0.75,214,103,0.41,0.02,0.0,0.02,0.0,0.17,outlier,probe
1,52,1,0,4,0.0,1.0,139,52,0.19,0.04,0.01,0.04,0.0,0.88,outlier,probe
2,45,9,1,58,0.0,1.0,255,1,0.0,0.64,0.97,0.0,0.0,0.03,probe,probe
2,45,9,1,12,0.0,0.42,255,2,0.01,0.29,1.0,0.0,0.0,0.0,outlier,probe
1,40,1,0,511,0.14,1.0,255,1,0.0,0.94,0.0,0.0,0.12,0.88,probe,probe
0,13,9,20,1,0.0,0.0,4,232,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,45,1,0,408,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.93,outlier,probe
1,40,1,0,503,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.94,outlier,probe
2,45,9,1,14,0.0,0.5,255,6,0.02,0.97,0.05,0.0,0.0,0.95,normal,probe
1,40,1,0,1,0.0,0.0,255,14,0.05,0.01,0.0,0.0,0.0,0.05,outlier,probe
2,45,9,1,159,0.0,0.26,255,83,0.33,0.49,1.0,0.0,0.0,0.0,normal,probe
2,45,9,1,25,0.0,0.76,255,1,0.0,0.54,0.99,0.0,0.0,0.01,probe,probe
1,52,1,0,1,0.0,0.0,130,52,0.18,0.04,0.01,0.04,0.0,0.89,outlier,probe
1,43,1,0,2,0.0,1.0,26,61,0.27,0.19,0.04,0.03,0.0,0.88,outlier,probe
1,43,1,0,3,0.0,1.0,80,34,0.04,0.09,0.01,0.06,0.0,0.11,outlier,probe
1,55,1,0,1,0.0,0.0,122,84,0.33,0.04,0.01,0.02,0.0,0.89,outlier,probe
1,40,1,0,391,0.14,1.0,255,1,0.0,0.97,0.0,0.0,0.07,0.91,probe,probe
1,40,1,0,511,0.14,1.0,255,1,0.0,0.96,0.0,0.0,0.14,0.86,probe,probe
2,45,9,1,71,0.0,0.9,255,1,0.0,0.55,0.98,0.0,0.0,0.01,probe,probe
1,45,1,0,25,0.0,1.0,255,1,0.0,0.05,0.0,0.0,0.01,0.04,outlier,probe
1,52,1,0,1,0.0,0.0,255,7,0.03,0.03,0.0,0.0,0.0,0.19,outlier,probe
1,40,5,0,458,0.14,1.0,255,1,0.0,0.91,0.0,0.0,0.13,0.87,probe,probe
0,14,9,1480,1,0.0,0.0,1,255,1.0,0.0,1.0,0.02,0.0,0.0,dos,probe
1,40,1,0,1,0.0,0.0,255,4,0.02,0.02,0.0,0.0,0.0,0.02,outlier,probe
1,40,1,0,1,0.0,0.0,61,8,0.13,0.08,0.02,0.0,0.0,0.1,outlier,probe
1,43,2,0,3,0.0,1.0,111,59,0.24,0.05,0.01,0.03,0.0,0.89,outlier,probe
1,40,1,0,1,0.0,0.0,84,7,0.08,0.04,0.01,0.0,0.0,0.08,outlier,probe
1,45,0,0,1,0.0,0.0,255,1,0.0,0.87,0.85,0.0,0.0,0.85,probe,probe
1,40,5,0,458,0.16,1.0,255,1,0.0,0.95,0.0,0.0,0.15,0.85,probe,probe
1,43,2,0,3,0.0,1.0,255,42,0.16,0.02,0.0,0.0,0.0,0.59,outlier,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.79,0.74,0.0,0.0,0.75,probe,probe
1,43,2,0,3,0.0,1.0,218,59,0.23,0.02,0.0,0.03,0.0,0.9,outlier,probe
1,40,1,0,505,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
1,43,2,0,3,0.0,1.0,20,31,0.25,0.25,0.05,0.06,0.0,0.85,outlier,probe
1,24,2,0,2,0.0,1.0,158,59,0.25,0.03,0.01,0.03,0.02,0.89,outlier,probe
1,40,1,0,481,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.03,0.97,outlier,probe
1,18,9,158,2,0.0,1.0,255,14,0.05,0.8,0.0,0.0,0.0,0.78,r2l,probe
1,54,1,0,85,0.02,0.85,94,1,0.01,0.78,0.9,0.0,0.02,0.88,probe,probe
1,55,2,0,1,0.0,0.0,177,96,0.37,0.03,0.01,0.02,0.05,0.85,outlier,probe
0,13,9,20,1,0.0,0.0,4,45,1.0,0.0,1.0,0.27,0.0,0.0,outlier,probe
1,40,1,0,398,0.17,1.0,255,1,0.0,0.92,0.0,0.0,0.15,0.85,probe,probe
1,40,1,0,511,0.12,1.0,255,1,0.0,1.0,0.0,0.0,0.13,0.87,probe,probe
1,45,5,0,174,0.09,1.0,209,1,0.0,0.78,0.0,0.0,0.08,0.68,probe,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.99,0.99,0.0,0.0,0.98,probe,probe
1,40,1,0,414,0.13,1.0,255,1,0.0,0.93,0.0,0.0,0.16,0.83,probe,probe
1,52,1,0,4,0.0,1.0,208,50,0.19,0.02,0.0,0.04,0.0,0.88,outlier,probe
0,13,9,18,1,0.0,0.0,1,39,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
0,13,9,20,1,0.0,0.0,3,127,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
0,13,9,18,1,0.0,0.0,1,47,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,1,0,509,0.0,0.97,255,1,0.0,0.96,0.0,0.0,0.0,1.0,probe,probe
1,40,1,0,481,0.03,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,probe,probe
1,45,1,0,388,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.93,outlier,probe
1,45,1,0,35,0.06,1.0,255,1,0.0,0.09,0.0,0.0,0.02,0.07,outlier,probe
2,45,9,1,9,0.0,0.56,255,1,0.0,0.36,0.73,0.0,0.0,0.24,normal,probe
1,40,1,0,503,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
1,40,1,0,458,0.14,1.0,255,1,0.0,0.89,0.0,0.0,0.15,0.85,probe,probe
1,40,1,0,414,0.18,1.0,255,1,0.0,0.94,0.0,0.0,0.14,0.84,probe,probe
0,13,9,18,1,0.0,0.0,1,45,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.49,0.22,0.0,0.0,0.22,probe,probe
0,13,9,8,1,0.0,0.0,2,79,1.0,0.0,1.0,0.51,0.0,0.0,probe,probe
1,40,1,0,462,0.03,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.94,probe,probe
1,43,1,0,1,0.0,0.0,229,2,0.01,0.03,0.0,0.0,0.0,0.02,outlier,probe
0,13,9,18,1,0.0,0.0,1,48,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
2,45,9,1,112,0.0,0.59,255,1,0.0,0.45,0.87,0.0,0.0,0.13,probe,probe
1,45,4,0,1,0.0,0.0,40,1,0.03,0.85,0.82,0.0,0.0,0.82,probe,probe
1,45,1,0,1,0.0,0.0,255,1,0.0,1.0,0.99,0.0,0.02,0.97,probe,probe
1,22,1,0,1,0.0,0.0,255,23,0.09,0.91,0.0,0.0,0.13,0.87,normal,probe
1,45,1,0,348,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.91,outlier,probe
1,45,1,0,255,0.16,1.0,255,1,0.0,0.83,0.0,0.0,0.19,0.73,probe,probe
1,40,1,0,487,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.02,0.98,outlier,probe
2,45,9,1,13,0.0,0.15,255,24,0.09,0.45,0.61,0.0,0.0,0.36,normal,probe
1,40,1,0,458,0.14,1.0,255,1,0.0,0.91,0.0,0.0,0.12,0.88,probe,probe
1,40,1,0,412,0.18,1.0,255,1,0.0,0.95,0.0,0.0,0.15,0.83,probe,probe
0,14,9,1480,2,0.0,0.0,2,26,1.0,0.0,1.0,0.5,0.0,0.0,normal,probe
1,43,2,0,2,0.0,1.0,255,45,0.18,0.03,0.0,0.0,0.0,0.67,outlier,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.43,0.39,0.0,0.0,0.9,probe,probe
1,45,10,0,1,1.0,0.0,23,1,0.04,1.0,1.0,0.0,1.0,0.0,probe,probe
1,57,2,0,1,0.0,0.0,255,1,0.0,0.44,0.11,0.0,0.0,0.11,probe,probe
1,55,1,0,1,0.0,0.0,161,86,0.34,0.03,0.01,0.02,0.01,0.86,outlier,probe
1,40,1,0,508,0.13,1.0,255,1,0.0,1.0,0.0,0.0,0.18,0.82,probe,probe
1,55,2,0,1,0.0,0.0,173,86,0.34,0.03,0.01,0.02,0.0,0.89,outlier,probe
1,45,1,0,443,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.0,0.96,probe,probe
0,14,9,40008,3,0.0,0.0,92,92,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,55,1,0,1,0.0,0.0,121,83,0.32,0.04,0.01,0.02,0.0,0.91,outlier,probe
0,13,9,20,1,0.0,0.0,2,190,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
2,45,9,1,74,0.0,0.55,255,1,0.0,0.85,0.43,0.0,0.09,0.47,probe,probe
1,55,1,0,1,0.0,0.0,140,85,0.33,0.04,0.01,0.02,0.0,0.89,outlier,probe
1,55,1,0,1,0.0,0.0,255,9,0.04,0.03,0.0,0.0,0.01,0.08,outlier,probe
1,52,1,0,4,0.0,1.0,255,38,0.15,0.03,0.0,0.0,0.01,0.67,outlier,probe
1,24,2,0,3,0.0,1.0,105,59,0.27,0.05,0.01,0.03,0.06,0.87,outlier,probe
1,40,1,0,458,0.15,1.0,255,1,0.0,0.89,0.0,0.0,0.15,0.85,probe,probe
1,24,2,0,2,0.0,1.0,49,61,0.29,0.1,0.02,0.03,0.0,0.92,outlier,probe
1,40,1,0,508,0.11,1.0,255,1,0.0,1.0,0.0,0.0,0.09,0.91,probe,probe
1,40,1,0,508,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.02,0.98,probe,probe
1,40,1,0,509,0.0,0.97,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,43,2,0,2,0.0,1.0,92,59,0.25,0.05,0.01,0.03,0.0,0.89,outlier,probe
0,13,9,20,1,0.0,0.0,3,47,1.0,0.0,1.0,0.26,0.0,0.0,outlier,probe
1,40,1,0,448,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.03,0.97,probe,probe
1,40,1,0,1,0.0,0.0,255,42,0.16,0.02,0.0,0.0,0.0,0.15,outlier,probe
1,17,2,0,40,0.0,0.05,255,21,0.08,0.65,0.0,0.0,0.0,0.93,dos,probe
1,45,4,0,1,0.0,0.0,183,1,0.01,0.66,0.65,0.0,0.0,0.66,probe,probe
1,52,1,0,1,0.0,0.0,255,20,0.08,0.03,0.0,0.0,0.0,0.42,outlier,probe
1,24,9,0,2,0.0,1.0,6,58,0.17,0.5,0.17,0.05,0.0,0.17,outlier,probe
1,45,10,0,1,1.0,0.0,196,1,0.01,1.0,0.99,0.0,0.99,0.0,probe,probe
0,14,9,1480,1,0.0,0.0,1,33,1.0,0.0,1.0,0.52,0.0,0.0,dos,probe
1,5,10,0,1,1.0,0.0,170,1,0.01,1.0,0.99,0.0,0.99,0.0,probe,probe
1,55,2,0,43,0.0,0.09,255,57,0.22,0.11,0.01,0.0,0.0,0.99,dos,probe
1,40,1,0,486,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.03,0.97,probe,probe
1,40,1,0,511,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.1,0.89,outlier,probe
1,40,1,0,509,0.0,0.99,255,1,0.0,0.98,0.0,0.0,0.0,1.0,probe,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.8,0.78,0.0,0.0,0.79,probe,probe
0,13,9,8,1,0.0,0.0,1,105,1.0,0.0,1.0,0.5,0.0,0.0,probe,probe
1,43,1,0,3,0.0,1.0,36,61,0.25,0.14,0.03,0.03,0.0,0.86,outlier,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.59,0.58,0.0,0.0,0.58,probe,probe
1,45,1,0,44,0.0,1.0,79,1,0.01,0.43,0.01,0.0,0.0,0.37,probe,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.81,0.78,0.0,0.0,0.8,probe,probe
0,13,9,18,1,0.0,0.0,1,111,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,1,0,498,0.02,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,probe,probe
1,24,2,0,1,0.0,0.0,255,22,0.09,0.03,0.0,0.0,0.0,0.25,outlier,probe
1,40,1,0,501,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.58,0.36,0.0,0.0,0.37,probe,probe
1,45,1,0,56,0.02,0.82,65,3,0.05,0.74,0.86,0.0,0.02,0.85,normal,probe
1,55,1,0,3,0.0,1.0,116,78,0.33,0.04,0.01,0.03,0.0,0.89,outlier,probe
1,55,2,0,1,0.0,0.0,201,88,0.33,0.02,0.0,0.02,0.0,0.88,outlier,probe
1,55,2,0,1,0.0,0.0,148,84,0.32,0.03,0.01,0.02,0.0,0.91,outlier,probe
0,13,9,18,1,0.0,0.0,1,51,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,1,0,436,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.94,outlier,probe
1,40,1,0,2,0.0,1.0,255,23,0.09,0.01,0.0,0.0,0.0,0.07,outlier,probe
1,40,1,0,511,0.13,1.0,255,1,0.0,0.93,0.0,0.0,0.13,0.87,probe,probe
1,55,1,0,4,0.0,1.0,24,86,0.29,0.21,0.04,0.02,0.0,0.83,outlier,probe
1,55,2,0,1,0.0,0.0,190,128,0.5,0.02,0.01,0.02,0.0,0.85,outlier,probe
1,40,1,0,464,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.11,0.89,probe,probe
1,55,9,24,3,0.0,1.0,224,84,0.33,0.02,0.0,0.02,0.0,0.89,outlier,probe
1,40,1,0,482,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.94,outlier,probe
1,55,1,0,4,0.0,1.0,108,89,0.32,0.05,0.01,0.02,0.0,0.89,outlier,probe
1,18,9,160,2,0.0,1.0,255,35,0.14,0.02,0.0,0.0,0.0,0.42,r2l,probe
0,14,9,1480,1,0.0,0.0,1,29,1.0,0.0,1.0,0.52,0.0,0.0,dos,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.08,0.06,0.0,0.0,1.0,probe,probe
1,45,4,0,73,0.0,0.56,77,2,0.03,0.53,0.95,0.0,0.0,0.95,normal,probe
1,22,1,0,1,0.0,0.0,255,19,0.07,0.92,0.0,0.0,0.13,0.87,normal,probe
1,40,1,0,2,0.0,1.0,255,16,0.06,0.01,0.0,0.0,0.0,0.05,outlier,probe
1,50,1,0,194,0.13,1.0,229,1,0.0,0.8,0.0,0.0,0.11,0.67,probe,probe
1,43,2,0,2,0.0,1.0,173,59,0.24,0.03,0.01,0.03,0.0,0.88,outlier,probe
1,54,5,0,109,1.0,0.06,255,11,0.04,0.04,0.0,0.0,0.71,0.0,dos,probe
1,55,2,0,1,0.0,0.0,255,52,0.2,0.03,0.0,0.0,0.0,0.3,outlier,probe
1,43,2,0,4,0.0,1.0,255,30,0.12,0.03,0.0,0.0,0.01,0.44,outlier,probe
1,45,1,0,34,0.0,1.0,69,1,0.01,0.35,0.01,0.0,0.0,0.28,probe,probe
1,52,1,0,1,0.0,0.0,255,35,0.14,0.03,0.0,0.0,0.01,0.62,outlier,probe
0,13,9,8,1,0.0,0.0,2,62,1.0,0.0,1.0,0.5,0.0,0.0,probe,probe
1,52,1,0,1,0.0,0.0,160,49,0.18,0.03,0.01,0.04,0.0,0.9,outlier,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.63,0.62,0.0,0.0,0.61,normal,probe
1,55,9,24,4,0.0,0.75,255,60,0.24,0.03,0.0,0.0,0.0,0.64,outlier,probe
1,40,1,0,414,0.14,1.0,255,1,0.0,0.95,0.0,0.0,0.13,0.86,probe,probe
0,13,9,18,1,0.0,0.0,1,8,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,52,1,0,4,0.0,1.0,255,10,0.04,0.03,0.0,0.0,0.0,0.26,outlier,probe
1,40,1,0,511,0.15,1.0,255,1,0.0,0.94,0.0,0.0,0.13,0.87,probe,probe
1,43,1,0,3,0.0,1.0,38,59,0.24,0.13,0.03,0.03,0.05,0.76,outlier,probe
1,40,1,0,1,0.0,0.0,120,18,0.15,0.06,0.01,0.0,0.0,0.1,outlier,probe
1,45,1,0,446,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.89,outlier,probe
1,55,5,0,110,1.0,0.0,225,161,0.72,0.08,0.0,0.0,0.68,0.02,dos,probe
0,13,9,8,1,0.0,0.0,2,29,1.0,0.0,1.0,0.52,0.0,0.0,probe,probe
1,40,1,0,458,0.13,1.0,255,1,0.0,0.9,0.0,0.0,0.14,0.86,probe,probe
1,45,1,0,132,0.89,0.07,255,15,0.06,0.06,0.0,0.0,0.68,0.32,dos,probe
1,43,1,0,3,0.0,1.0,11,3,0.27,0.27,0.09,0.0,0.0,0.73,outlier,probe
1,43,1,0,3,0.0,1.0,42,59,0.24,0.12,0.02,0.03,0.0,0.88,outlier,probe
1,45,1,0,38,0.03,0.05,255,18,0.07,0.05,0.0,0.0,0.0,0.87,dos,probe
1,40,1,0,1,0.0,0.0,255,10,0.04,0.02,0.0,0.0,0.0,0.05,outlier,probe
1,45,10,0,1,1.0,0.0,4,1,0.25,1.0,1.0,0.0,1.0,0.0,probe,probe
1,40,1,0,482,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
1,55,1,0,4,0.0,1.0,116,83,0.32,0.04,0.01,0.02,0.0,0.91,outlier,probe
1,45,1,0,305,0.16,1.0,255,1,0.0,0.98,0.0,0.0,0.19,0.78,probe,probe
1,40,1,0,511,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
2,45,9,1,13,0.0,0.46,255,1,0.0,0.4,0.68,0.0,0.0,0.29,outlier,probe
1,40,1,0,461,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.09,0.91,probe,probe
1,40,1,0,1,0.0,0.0,255,10,0.04,0.02,0.0,0.0,0.0,0.04,outlier,probe
1,40,5,0,414,0.14,1.0,255,1,0.0,0.95,0.0,0.0,0.14,0.85,probe,probe
1,43,1,0,3,0.0,1.0,70,60,0.27,0.07,0.01,0.03,0.03,0.89,outlier,probe
1,40,1,0,458,0.14,1.0,255,1,0.0,0.95,0.0,0.0,0.14,0.86,probe,probe
1,52,1,0,4,0.0,1.0,133,52,0.19,0.04,0.01,0.04,0.0,0.91,outlier,probe
0,13,9,20,1,0.0,0.0,4,192,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.71,0.6,0.0,0.0,0.6,probe,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.29,0.28,0.0,0.0,0.28,normal,probe
1,40,1,0,469,0.15,1.0,255,1,0.0,0.98,0.0,0.0,0.13,0.87,probe,probe
1,55,2,0,53,0.0,0.08,255,52,0.2,0.1,0.01,0.0,0.0,1.0,dos,probe
2,45,9,1,41,0.0,0.32,255,1,0.0,0.74,0.74,0.0,0.02,0.22,probe,probe
0,14,9,1480,1,0.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,dos,probe
0,13,9,18,1,0.0,0.0,1,58,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
0,13,9,20,1,0.0,0.0,4,122,1.0,0.0,1.0,0.26,0.0,0.0,outlier,probe
1,49,1,0,1,0.0,0.0,255,4,0.02,0.94,0.0,0.0,0.14,0.85,normal,probe
1,40,1,0,454,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
0,13,9,20,1,0.0,0.0,1,57,1.0,0.0,1.0,0.26,0.0,0.0,outlier,probe
1,40,1,0,509,0.01,1.0,255,1,0.0,1.0,0.0,0.0,0.0,0.97,probe,probe
1,40,1,0,449,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
1,55,2,0,1,0.0,0.0,255,48,0.19,0.03,0.0,0.0,0.0,0.54,outlier,probe
1,40,1,0,511,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
1,40,1,0,2,0.0,1.0,255,18,0.07,0.01,0.0,0.0,0.0,0.06,outlier,probe
2,45,9,1,47,0.0,0.98,255,1,0.0,0.61,0.99,0.0,0.0,0.01,probe,probe
1,40,1,0,2,0.0,1.0,255,16,0.06,0.02,0.0,0.0,0.0,0.06,outlier,probe
2,45,9,1,105,0.0,0.81,255,1,0.0,0.51,1.0,0.0,0.0,0.0,probe,probe
0,13,9,18,1,0.0,0.0,1,223,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,55,2,0,1,0.0,0.0,255,130,0.51,0.02,0.0,0.0,0.0,0.5,outlier,probe
1,43,2,0,2,0.0,1.0,43,42,0.26,0.12,0.02,0.05,0.02,0.79,outlier,probe
1,55,1,0,1,0.0,0.0,71,87,0.32,0.07,0.01,0.02,0.03,0.89,outlier,probe
0,14,9,1480,2,0.0,0.0,2,40,1.0,0.0,1.0,0.5,0.0,0.0,normal,probe
1,52,1,0,1,0.0,0.0,142,30,0.08,0.05,0.01,0.07,0.0,0.43,outlier,probe
1,55,2,0,69,0.0,0.06,255,58,0.23,0.11,0.0,0.0,0.0,0.99,dos,probe
1,52,1,0,1,0.0,0.0,151,50,0.18,0.03,0.01,0.04,0.01,0.86,outlier,probe
1,40,1,0,494,0.01,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,40,1,0,511,0.13,1.0,255,1,0.0,0.94,0.0,0.0,0.13,0.87,probe,probe
1,40,1,0,482,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,probe,probe
0,13,9,8,1,0.0,0.0,1,67,1.0,0.0,1.0,0.51,0.0,0.0,probe,probe
1,52,1,0,3,0.0,1.0,85,48,0.14,0.06,0.01,0.04,0.02,0.88,outlier,probe
2,40,9,1,25,0.0,1.0,255,1,0.0,0.44,1.0,0.0,0.0,0.0,probe,probe
0,14,9,1480,1,0.0,0.0,255,1,0.0,0.9,0.0,0.0,0.0,0.89,dos,probe
1,40,1,0,511,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
0,13,9,20,1,0.0,0.0,2,255,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,40,1,0,509,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.03,0.97,outlier,probe
1,40,1,0,458,0.13,1.0,255,1,0.0,0.9,0.0,0.0,0.11,0.89,probe,probe
1,55,2,0,10,0.0,0.4,255,42,0.16,0.33,0.01,0.0,0.0,0.96,dos,probe
1,40,1,0,431,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,outlier,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.88,0.86,0.0,0.0,0.86,probe,probe
1,55,2,0,76,0.0,0.05,255,58,0.23,0.09,0.01,0.0,0.0,0.99,dos,probe
1,45,1,0,294,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.1,0.9,probe,probe
1,40,1,0,458,0.14,1.0,255,1,0.0,0.92,0.0,0.0,0.11,0.89,probe,probe
0,14,9,1480,1,0.0,0.0,1,35,1.0,0.0,1.0,0.51,0.0,0.0,dos,probe
1,43,2,0,3,0.0,1.0,255,54,0.21,0.02,0.0,0.0,0.01,0.77,outlier,probe
1,40,1,0,472,0.12,1.0,255,1,0.0,0.99,0.0,0.0,0.07,0.91,probe,probe
0,13,9,18,1,0.0,0.0,1,68,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
2,45,9,1,104,0.0,0.78,255,15,0.06,0.56,0.88,0.0,0.0,0.12,normal,probe
0,13,9,20,1,0.0,0.0,1,255,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.33,0.31,0.0,0.0,0.31,normal,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.44,0.42,0.0,0.0,0.42,normal,probe
1,40,1,0,497,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,probe,probe
1,55,2,0,1,0.0,0.0,141,86,0.34,0.04,0.01,0.02,0.0,0.9,outlier,probe
1,40,5,0,414,0.18,1.0,255,1,0.0,0.93,0.0,0.0,0.14,0.84,probe,probe
1,40,1,0,398,0.17,1.0,255,1,0.0,0.92,0.0,0.0,0.18,0.81,probe,probe
1,40,1,0,490,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,outlier,probe
1,40,1,0,508,0.02,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,probe,probe
0,13,9,18,1,0.0,0.0,1,146,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,45,10,0,1,1.0,0.0,57,1,0.02,1.0,1.0,0.0,1.0,0.0,probe,probe
1,40,5,0,398,0.18,1.0,255,1,0.0,0.91,0.0,0.0,0.15,0.84,probe,probe
1,40,1,0,472,0.15,1.0,255,1,0.0,1.0,0.0,0.0,0.13,0.86,probe,probe
1,45,1,0,414,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.94,probe,probe
1,40,1,0,448,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,52,1,0,1,0.0,0.0,102,50,0.16,0.05,0.01,0.04,0.02,0.85,outlier,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.98,0.97,0.0,0.0,0.97,probe,probe
1,40,1,0,477,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.12,0.88,probe,probe
