Filename,Title,Source,Link,SHA-1,SHA-256,MD5,IP
dukes,,,,b05caba461000c6ebd8b237f318577e9bccd6047,f5a66707f51c21f0acf18243245a4902d4df62a9506bcf69938433bb1e0d4517,a66a3948fe8fbce7ce8ba88eb9daa0ba,
dukes,,,,9e96b00e9f7eb94a944269108b9e02d97142eedc,5b8467a9a89d83d721d28fb45fbe0ce53a9ee284b7aad93bff178ed6ea26247a,a6b1ae7b778a9f8994617d4babd7ee85,
dukes,,,,a88da2dd033775f7abc8d6fb3ad5dd48efbeade1,0be57d1244fefc679feb7aa9996e539481be7b8f4c9246817f81caa8c2f61a57,ffdadc7a09832c7ddf310a07ca65f816,
dukes,,,,718c2ce6170d6ca505297b41de072d8d3b873456,6057b19975818ff4487ee62d5341834c53ab80a507949a52422ab37c7c46b7a1,c8e6cab481e023001ef10dd278ff83c2,
dukes,,,,db19171b239ef6de8e83b2926eadc652e74a5afa,a95449f7c7c1ea5359bd76f25f57b89802d94f649ba059b910d8e46d9a914fcf,1559be5e8b96312f3fbe383c8d810053,
dukes,,,,cf14ac569a63df214128f375c12d90e535770395,ba48e087c070c711b25d1d86b354b559081cb4059c4e992dd1835861b5dbed1a,92d2204691f8ac9274b2943f88958552,
dukes,,,,194d8e2ae4c723ce5fe11c4d9cfefbba32dcf766,4f2e0453bc7505affb517b78c7c3804a79affe74d5fa947c1762d8631cc6a155,5e08b729bb708530d36b5d3bd1aa08fd,
dukes,,,,0e25ee58b119dd48b7c9931879294ac3fc433f50,9b33ec7f5e615a6556f147b611425d3ca4a8879ce746d4a8cb62adf4c7f76029,cc216e41ad4291d0cc4c77d88c234f6d,
dukes,,,,64d6c11fff2c2aadaacee01b294afcc751316176,ba08468d8847c9c62325dd266491e8da917caa8e710cf5b662debfc6fa8ca1c2,79b3bc9f67444f6dee1d8127a0e300ab,
evilnum,,,,04F7FEDF8FDDF8EB5B592A57F67F72B1075C7CC1,9205D176E7DCF6C592C1BF271D23FEC824CE777E52D0363396C2684E0D4352A2,73F31EFE693F8B60DD86EB7E91129EC1,
evilnum,,,,1303EB76FE1F978C6BFB6EA28329E7CDA61126AF,4C355D1E1A2A10135AA2E2848790355BFBAB2D64EB5DD95D7278CD8C0FFBF470,2DBD582B909880EB446ED36E0129AD4B,
evilnum,,,,1C1D8D0AF6AA728589C5D0D0F46C01B129C75BA0,FD50F667337214E27256A0A8053E321D54C61466DCE61805BDF51CA47E89E567,B034972A9540B3B00161310F5BF03FC9,
evilnum,,,,1F287AA922911F72F68B4B0C8645B4C909EB07B9,4E50E779176A48FAA22BB36A5A3799A456F27FAC7059B63EF8692B64212355F8,DE18E901FE8E39940168CF1BCFFDE813,
evilnum,,,,212FA26C100BF56120C7F2F2D569819E3DABE556,7C8275C5D3CD907822D726C40D87CF970F1234A1F7447AFFE2A2A22A45ECD41C,9AE7EC46C48AE1AABF58191C16D7E042,
evilnum,,,,228FE78F80565BC7C02DA137505196E9EDBA767C,951CA0ADC511173018277B090A9EAE3FB389092E095DBC4A0C9B67181DC43D1B,5B733B77E3BD909EFD9F7ACFA58E4770,
evilnum,,,,23DA05A5FAD175F2C035A8C4601E09E30C98B202,E06AB6B87C4977C4EE30F3925DD935764A0EC0DA11458ACA4308DA61B8027D76,61E2B04C0D33740D407D735F00062AB8,
evilnum,,,,27054C073C10F61452101646DA5AC9AA21DC90DB,200AF5D937D7999F51891B62CB8BA90EF2557A7C76863BB45AD8314EA0122082,5F289D2A86131EF500041A74C115A857,
evilnum,,,,27A75DE6BC73106BF192A38A45740DEE47A1D9D3,B2D024826B0BE34E81CA932B7AE3A351C459741F81C7B5FCF55C841C5159EC82,4139E248C3133A6ADB70A754DA252718,
evilnum,,,,29EF1FE11A063FBE218DE9BF91A4C2F871592F26,4D39B42BD4D1CF6242C0FF5091F98B53CC550E9FF8AFA1C1B333D68254C4D2F2,7BFEB00217BE93881385BF734DA5871B,
evilnum,,,,2B8522ED748178037BD13FC4D3F564CE8B7BA6D6,63E186DBCA681D068D79A56F73C0896FDBAB18C5860E787D9AF48B82BFC0EDE2,21A1F73942EFDA784B0DABC09459FD97,
evilnum,,,,3200E9832CD61828DDF4E82155D66B63D2E6A54E,D3962C162ECFA2F4FAAA7226F73F85AC29AB13AC05A90974778E09ECCAB4FBCB,1CABC179ABC885A53DF65220540344DD,
evilnum,,,,34A72738DC025353EBDC3D5C99B19DAE4D9DE2E6,5078C618B60F133ED5E989375E4BC90DEF8FF666CFD9E42692B16507B8646BCB,C28E8ADC6E2570E85839D5203C5336FD,
evilnum,,,,36345044D5E88CC8C002863E3F1F48FDEC8FF4D9,1BD7598549A967FE6DF9C79A173E3F6C6721EC21088E5E1543E2865436CCE284,8C4675A080B642BBF9F096D0E60711FF,
evilnum,,,,3AAED43B2B8E36DA80046AF51C33A3ADFB49BD1F,470CE387EAD6F44EDB3C35529D62ADDFD8C2D45AF328CA5BBD430F8D75F2FF6F,1CE7330385E35AF9B754B1D13B1FCF28,
evilnum,,,,3F71525D531690A6B75CABE113B7221504108B44,639C3F1A5561862D639C02931B3B56DB64F89EB21E6951264E29356CC9B929A4,A38769F2E0A002B01471FB96E59EE95F,
evilnum,,,,401BC3740385A73EF0D3AD93DFCE03C82770072A,1C02A30CABF8BB1672E74E5B723CB0826AC3D3886597D567887C48C576B2B601,0250EC7447F90F3ABC3D3D573F007977,
evilnum,,,,4187F714076853B1FFA38A84835DB2623460F537,14FDDD8B0874D470E5AD32DC6C986144CFD2A5D954C2A8A8E6012C6F1734A8B3,6A381F91CAF7457C693A456290BB332A,
evilnum,,,,438B0C180A7CFF5AEDBFC9FF83668A0DEC0174A4,79DDC62BCAB8EFAEF586C7E4202FA6A40A82A37571CBAB309812602F7A03162B,781F6DD5BFF76B38AE52DA352C976850,
evilnum,,,,45BB89DF5A612F53B119A6111E6AC6DE60E071D5,50EBEAB8ABBCDBE7048A34127237B72B84E6E275DA789705A3861596E0034098,F2522F0FB2B59297D14F5515B4D40D39,
evilnum,,,,46AA42970418010DBD5EFD571BC7056BECBCB2DC,AD37AE3953FD117C7F6982CB7A174577EE494FE4504B824AE7940054ADD507C9,8509E80899C80D30BF0F7A933721FC3E,
evilnum,,,,476BB78BCF194523C385E2CEE364D6D097464ECA,C0F50B921260B070D3DB1A372EB05D932E05A87EBC13B608C0EC46989F56F013,1E5BC1D8F6D2CD52E622DC1D60AE35A7,
evilnum,,,,47A7CD789C90735325EBD2C495A983A9C7E56E6F,78CD10EE57A7B00D2AFE2A55C94DFC7ADAE9D943A16701C077ADB1961701489E,7DEBADE0783C956073FD8A3106C88FF6,
evilnum,,,,480C6F0C3998009C017051A8D6FFE199BC2A18DF,C24477D6CD4BEA7D91624ED25C2C88F52B6E7704EDE4D15356B1D1F9077414EB,BFBB965093B17B51DE0484CEE360CCE4,
evilnum,,,,4CDD87F5B9AB8C2AFCD76E4B8127B0CB6E880CF1,7C0E1B2C7BFAB05F69CB8F2412E8C6423549CA8D675FCB092C196E6710E6CAD6,02BF629BD6A36B96E8215D41F58415EA,
evilnum,,,,513B161299D99F4BE1DFFBB171B7C4040FF83DE7,CA23B0C263652259FC9163D9981033913C9AA3D51A23B1E43F145CA0E0960A30,41A80CC28047B7AEAFE846AAA23C2CFE,
evilnum,,,,55D1AEA9BBB49A96A383AA5B604870DF06E7DE09,9CF2C0B4BC635BF360225411E49A13449E273D9FF460C99868829065450D7FEE,50F8D960829DA37381E09BF4F38E8B1E,
evilnum,,,,5A2227A37676564969F4392790FE9E3B995D7782,01F1F23649920E30D510F6AE48E370C82DD57CE0817D12F649615D7188C9B0E2,9E5E6E980F5FA81D6E503B7D62E8B5A8,
evilnum,,,,650DEB9BAFF4B7564146222DEB555E77D5CBBE36,0713C5C3DB572D88B08D527533CB07D25D33C1C7535CF59075E693B4FEFBA1FC,219DEDB53DA6B1DCE0D6C071AF59B45C,
evilnum,,,,6E7493BD1EF727FBC6EECD3AE5EC31BB8C1E897D,638DD7A5779B4C2254880BACFA54AF4139D0D9F0A036EACDA11E6394E9328BD5,0823457BCB82AFFF15C900F949E325F4,
evilnum,,,,7379FD28E0816555D081196F0CA3EB44C8E62911,9C893F4CB431EBDF9EC4EED2E4C4BBC4F7CEC06B33199C2598B8515E4721A069,6D467502EB34B53728D392E0E162C6D2,
evilnum,,,,73C5792AA05C122903C1AEA1E1F965D223C073D8,C51C0F29EF018E93543D6FE49621EB35A25192CFF7B42D8AE6FB181E43F29618,CB57951E1B18CC31680A6E50B259B7D8,
evilnum,,,,7C98E37CBA9B9C757E77892F02E1783A80AC450F,68A00A42E80EF8C870ED3A3F564EF03D636984D85F4F58EB99E634AA68FD667F,D027FD0BA08EF26B12436B20C63A6B16,
evilnum,,,,7D9037377DC2A2E3FC1985983942D1E9F986AA42,1BE727EBCE44E5C669B2B08AD06E9D99C02490F8BB7F59DDA81050947D99B77A,7CFEB19C792C78C791367C89F74BC8AB,
evilnum,,,,854A17550FF473FB4C5AB03FD39ABFD1B3953E9C,86292C163AA0457B1531295857396AEC11DEE4D0E0AC2E815C197DB84E1C0BB7,B5EE5FB0F592A606797AFE275725AE9C,
evilnum,,,,910382E02738661583813D212904742390C5008A,4E734713911D2BCB1BA9DA2752E529387FE176AA2DA0C043593C412E7DEC1ADE,3D0836DDC60AC65F9C43CC6732E5317C,
evilnum,,,,9677FCBF6F59BE2A5AB61BE5E6DF91599FB67602,223A183B1B4427C5CD44D900569AE5F11B2B5608F5B383251946AEF09DA40252,048107A01809F2D205F3D356A92526FD,
evilnum,,,,976DA2E8BDD698D974D38D01593897CA64946D92,1820244E54DBB87EA21F6F1DF15C3F255BFE3DD36DB41FBF2F2E1F742A515063,FCCE335AD11F4E568E6FE23AE766B187,
evilnum,,,,97820A79FD43F664F553C46DCA682BCE135B2CC3,E7510A4F5A90271F278970A8CB62D116B15FF08884C072EF44E419F896D65237,25D6EEBA718AF78275F2C9A4A58CD8B2,
evilnum,,,,A21522A20DB85C24CDC0CF46818E576F19CB0927,2E07B1CD3DB4097EBD08E02A854D8D66CA54597B7CB9718291AB4B1C90E2100E,FB55AA995BC35A48D49F3BA708172BE1,
evilnum,,,,A2DBD75DD079594D36509F5EF84A22F869DF68CF,9666285017DA522BC193FDFA89ECEC0EBB8F382AED04260F9C3DC6520BCB23B5,C32820D1EB296D44C56F8430584D9D69,
evilnum,,,,A5C91E06881E19079B7E8496C6F229A790E8C1EE,69D94240BF1B3DAE168934BE93D742E2B5E41C2767B4573CCABF3C79C8A017D4,E07C8E2F268018C7A751998DEC8502C7,
evilnum,,,,A5F300C880842328B4D0D9C83F8314180520BD5A,6294BD2B300C6C998DBAF5C1A3C7891108F312847CC25BA24061A8A6192732AA,CC3785E1DC36C0E976E1F799B8C9171C,
evilnum,,,,A6ECD3A818D463155C31977000E6FDE3EB8A2352,2461D5D8EB8BFAA6B178FE2C457C215BBEA85443A7D33BB007AA7DCE52428D18,37D4011965747658D3A4DCE01D375677,
evilnum,,,,A7F1C2BE87B5EE4392757948FB7C895CAD95520B,A53E5B8DA9A397FBF3623969333FB7C58E7690E8DBD0F485C1D7861E3E07FE37,D76F443222551EDFE07B357C3BB157DA,
evilnum,,,,AA7585DF29E8F1D058FF267B94E8E7084DE4C7C1,533EE78029850BC94514CD51B81ED4FBBC70B6CE8893E5A12FF3A230A1C8582C,C2AF1AB092F8990D12A0B92FD6C6273A,
evilnum,,,,AB0C6268C61D9F36996BA7653B3A3E1EDE2AEE51,B4CADCE114CD67F9C8E852B20BE0AB7CB1E60372C59DB88042D0CC853F71272B,3DF04716DB7E3EC08648EBDF090CA36E,
evilnum,,,,AF0A98F04697F836878D76DC402668C42FF1E2CA,153B95799982C91A6023F3732E50878EE3D4E5744D42C93400BB6C18DE117506,2B4DEBDDB0F4C28B9A8555DE6474978A,
evilnum,,,,AF68B3E310BF8446E4CD10EFCF4776196131E785,D54DFD8F0BD71CD599860F8A47CA3F3C8CD2BA3B8C7CF439F6DA91BA43A8DDF1,34E97CE85E7AA219272430EAD7AE3B00,
evilnum,,,,B3C8C1C80824278661FBB26B17040B87180D1D34,164A58BE013B3D08FA318621FD7E0F3B14ADEE0A8194EEB0F3E6D7FC8A9E7DC1,8F18C95021BE569164CEE0B2CEB25736,
evilnum,,,,B6767E63CC8483444540D701F00705B65055C69B,7D643B369BE21F07BE4893097084E685F8EA7583D01F19ECE6EE3BB86CEC062E,768EF933F1A00F2996FC957A35C56C95,
evilnum,,,,B6B9C5EFFDD14E2920183B313C56E5068C57A709,622070F03EA5A66037C38715ECCE1CA6351148AB56CE6423FDAFC13B383A4878,7783211ED125BBE31CF50B47E9E96FBB,
evilnum,,,,BD8D4C93234B01A155128E3FABB61AE1CC81B5F1,CEB892D73CBFEA205239DAB384101305A957BFD675486A126787A74068C1DDEA,70A03CEFC2345047AD3D42175E15536C,
evilnum,,,,C17CF1E8B4806A931F5FA0D73AD4BB521C43849A,AA2D6A1429B3C79E0E91F00FE321D2D1DCEFF6B37ECB82209C286F36609514EE,6E87B2A47A488D9D75ED86CE6BABEC96,
evilnum,,,,C23F0551C2F7937EA4AD4B970B01CBD4D104EFFE,B936374E92804A2C1899BD62ADBEB21C5BF773811DFED73C7CBE519A269723E6,9E81A4350AB3225A4D5A9A17B1C34BCB,
evilnum,,,,C2739DDC99027AB515C75C352FB532524A082066,DAD23A703A81FA4067AE9A9F47E9EF39EAFC58B8C7D099643FA3283EDFD86903,F287B9AFB6215E95CEAA780C1311C6E7,
evilnum,,,,C341D18A79057B032DC0A03F4524606205057F62,58F9D898F6744AEEF2E6CEA1373ED533543E4C98D8BD3F053A7B9BAB853FBBDE,704C745090326539556F7B8BF0DB001B,
evilnum,,,,C4817D8C8E0B147ED5220229987FC84A43DA16A5,E0F202026B86A62C54D9634856982F62BCDDECA22BD550C6469527D14F5871D2,FBC89C3435B45244F32254C433E311C0,
evilnum,,,,C7575DCCC6D1A228393E9AC0840A4C10BB4C1FB2,BB579920513264854CB4FF08D86EB4EE6C2ADE66CA14ABD9752320053A1A7028,42A0E13C97E0AA0867F769B71E378D24,
evilnum,,,,D6341CD464847C9C2716030111261D5B84A43B2A,44F55649E322009B3B7AFFA89714D96696BA4B31EE9E710878EB59632966958B,9888ACCBCE9C3BE970D4EB3C7A253B86,
evilnum,,,,D675D3AC1C05DC7AC73674C47FA141D75F537DD3,C85802F69A5688CADEA9D4E10216132934DD47041D581E6A0788BEB0646FEA44,8DCF8C6EB6F83C9A340920844D83E8D1,
evilnum,,,,DB50FC4EA4F6C13FDBCD28EBE2F1CC44A74A83BF,24F7995EBB2EEB1B122232FDA871ACAA0EFF9BA52F5DBE5423A0809C5B3D824E,85B2D96080C853C686F0B7B7284896A8,
evilnum,,,,DBB54C9B29AEA16EFA8E3AE663428E6F2BDE4919,E7AEF8DFAC8EB00F0183A1B09243C1A7507BCFB7F772B62C4698CD79D1AA996B,5E8B0E81763A2195855D51F3F2A55A4E,
evilnum,,,,DE0FF4B04F05482ADE4CF3BA765A453818F6858E,88537039A4B87FF55EF9A57C21F728ECF90E40E532486913D763E16DB04CCAC4,2EB0C0DDCDFCB18412AFA1D79E16C206,
evilnum,,,,E0957B2421A6EF3237A33A37DA8B52A9F29863D6,C8B1189CE0BC5D2A841D325F51C706D68DE7CCD9EF442A95F8CDFDC720F199CE,CB4ADB94D1E29C56731828C6BB57AC51,
evilnum,,,,E29011596AFE794BA673906F8F8F35AB71F397ED,EFFD8DD9EEA84886F0472B810E9E338A09DCA0A631D36FD8D19E0F7E028EF42F,AF24727B0E2DF8B6ED3A58637A8C05ED,
evilnum,,,,E8A95EC590E5786B780D3D6986282273895B4C8A,F6C904D57545676D66DA1F91E49DBBD45BA17531DEEF2E172216DC4C7A0BB41D,9DA3F4D29B263BED3BF75E87BC7C9C15,
evilnum,,,,EB046DEB4BDF36461BB828967CE15D5123637CEE,B89CC69C63894C4B263BE5A7B7390D3F8500A8ED4834882A7282EBCA301E528E,12FD4E486B418914DBEEDC4EFFC73426,
evilnum,,,,EDD1CA115D600E982623A3A2342810855B0DE543,C9B76659B7565DCB1109EBF56E1E58D1B69AC1A2687BB3A9E6F3F67C52D53FC1,2D831121A689A2045884CFF1AE68BDDC,
evilnum,,,,EE050A767EAA5227ED40D7A77B7746AEA0554AE5,18558A236E6DC15447C4683D38D4CD5C65331F2469B95B65342A1DCC5E4999FE,48E90CA0F344E1A0445936F2D28AE01F,
evilnum,,,,EE59BC476BB3A7DB1190BEB791A5AA8550FC9541,4930874F700DD81BFF1C0F2EC7A8F55741987E102BE8164BDC4AAD6EA97062CB,80B0BA4EF46A22BFD43F967905C25A75,
evilnum,,,,EF2B07B2C6B5B1F25C18FA7546EDC1EEDB3CC055,352BB8CB4C9499737032F0F84C0C230AE92F354F47675E2F16DD9655B08A0219,D0E85B29050228CE0F1DD82F31DD17DE,
evilnum,,,,F0DB18E0FD8C376A7EF7316C413240857F37CCAA,61439535F175A654BF6E5DD26304CADB347918E2A1FA81AD72ABA363F9600730,40D64F88071B43ABAF29687A1F1ED882,
evilnum,,,,F113CA2DA0F1E4ECC92000E419DAD2B259A9F839,A79A206E8389F03731E7FDCF5BCA7140855805EE2879D0472D60F3545C4B2133,0A003E8CC4FA2606701A5AD478562C6A,
evilnum,,,,F15C8F755B32A70471639B050B93FDBFB5A4D403,83E5EEB549543E16F98EB26D848194BAA8273D5E0408C72222999535F91434FE,8EF5FAD49B544D4AE14ADD39D325A3C6,
evilnum,,,,F35961EB47EC4FF1B79300B8115FECD2313C6DFC,08D2740C4C24A805AC48DF7B27CF42F0ECCA74C6727D0F2FC5F888045DAD9982,6166EC0D53AB862657D2A4D777646BA5,
evilnum,,,,FBCB367EC7DD64B253482B4475CCDE6FF6B10AB0,BB8B6C6B9B157B093BA5FF60EC5E9E9268B3EFA4EBD46A403859A4D65D21CCE7,F8B83901ACF1E744441B5C2B3D954354,
evilnum,,,,90C22DB300F44EC79BEAB4662BB77ED1E81843BC,B3E602A514ABBE0F0BCF71462631FE673DF0958EFEF19B31CBAA4E92DDC02222,A234DEB636D76B7EB0CF88A305B4ACF3,
gamaredon,,,,6f75f2490186225c922fe605953038bdeb537fee,ee29eb3980dff9034b1c539a799cedc1428224855e6d515d81da226448b81521,c09794ddb7f5ce5f88304843687fd55c,
gamaredon,,,,9afc9d6d72f78b2eb72c5f2b87bdc7d59c1a14ed,af25a7b21b7f513ec37e7230f96aaebb21e38c4f74e011fc5613fae10a7465d9,1df3fd2b6c4e4640be91d62a8bb74150,
gamaredon,,,,336c1244674bb378f041e9064ea127e9e077d59d,de48172aa4a204d8eaa00e8b6e774fcbf1575066eaf41d259fd291a22d4eadce,73bd624bbb770c82e720a930ad9d6b66,
gamaredon,,,,dc8bd2f65fd2199ce402c76a632a9743672efe2d,0a808f836bd3ab7e774e2ba6a71e7e9f3f35b9a88982bc6cc2b7aee5aa5ed3fe,e83615afa0781a822d79d3e05b912938,
gamaredon,,,,dfc941f365e065187b5c4a4bf42e770035920856,ea68d8da67ebf9dbe1c3af590768704135f5230a15b9e1114bde51d7e8e9e39f,fc1f9207e5d8c1f5b40c19a91435d213,
gamaredon,,,,941f341770b67f9e8ee811b4b8383101f35b27cd,a81a3c6c1a89310d78a7913a6184aee5f093a99eeada09afbca5175c1e30099d,3603286b1fb1707988e1c1e0c60835a6,
gamaredon,,,,5fc1b6a55a9f5a52422872a8e34a284cdbdd0526,adc9077d9807e83e6cdb1976ec9701330e1791f33bcaf9ee2b113b59923627e4,55f603e253df38092f8073700c6163c8,
gamaredon,,,,3dd83d7123aefbe5579c9dc9cf3e68bcafc9e65e,5727af66a2ff9bd5e6884feeaeef249d978ad47a55b0a240ea0f23270f42b895,d088047cc6a011b99ebc987702a2c0c9,
gamarue,,,,bcd45398983eb58b33294dfe852b57b1add5117e,91dbd86deb59740c8f358574a798303615f52e95518b83ae3818cbb0016a49f7,c9d6af1ebd361e8015d379b3bd1c1943,
gamarue,,,,cc9ac16847427cc15909a60b130cb7e67d2d3804,112fe3250238acc98fe8a1d985f8ac9e2533118f4f3455a339735b5f8a940016,8c3ee0dfa4af14120d06df91371b6fcb,
gamarue,,,,6d5051580da73570944bbe79a9ea7f2e4d006699,84bef212de8a6b8b76db055cafeaabf55f962f24063dfe9f7da520e481320a9e,b5e0f74c50ffc5c22946c41e712ae76a,
gamarue,,,,6fa5e48ad60b53761a42725a4b9ec12b85963f90,aa9d40f383df6149c9168a405e395f4e860b7812ec1baa99f492b5733a9f277b,5fa684a8119889e401f746ead7a20def,
glupteba,,,,b623f4a6cd5947ca0016d3e33a07eb72e8c176ba,e22b21736d60f9a8535ea70f6c1242cd17f0fdc86d55c3146cfe1da71bc948db,6303a523649181bb0c60b29de1a70304,
glupteba,,,,70f2763772fd1a1a54ed9ea88a2bcfdb184bcb91,ddcb91743753c4912fe290182f54c7537c78810987422f54619e91b3dfc97dae,e51ada8b144ff8271ba31429d2f5e480,
glupteba,,,,f7230b2cab4e4910bca473b39ee8fd4df394ce0d,969b77e52b571cddffe60aaf2e5ff8de6dfb612841a28bfbc9f3af3288fe9980,584d919500b9edce244692436e405b2b,
glupteba,,,,1645ad8468a2fb54763c0ebeb766dfd8c643f3db,622ecb0b874225b3f20bb70a2ce6378472c42b538b1a0bee0eac9ccd309f50ea,6d5616c83492e5c0a199ad4337c1b4fd,
glupteba,,,,ed310e5b9f582b4c6389f7ab9eed17d89497f277,ca3f04a495c2fe626d441ab54a27f4a972b44d5d7b3a323f9dbeb4df9b72f912,b49335fa74781ec00a91cefa88084222,
glupteba,,,,87ad7e248dadc2fbe00d8441e58e64591d9e3cbe,ed309c1a22dfb7a370c9e55c8a2bcf2d16f78e513c302ce5b3010283e8174d6b,623ee6b7d5def6c311a9f434d071fcb4,
gmera,,,,4c688493958cc7cccfcb246e706184dd7e2049ce,49feb795e6d9bce63ee445e581c4cf4a8297fbf7848b6026538298d708bed172,4623f860c600fa6535b911cff64ab3c4,
gmera,,,,da1fda04d4149ebf93756bcef758eb860d0791b0,eacf7e3865e9995fd5fe74e61b2073441cba4029610cae739b2006de8e5787dc,a13e3e24b81e127da91a85fe32768acd,
gmera,,,,560071ef47fe5417fff62cb5c0e33b0757d197fa,ad27ae075010795c04a6c5f1303531f3f2884962be4d741bf38ced0180710d06,e1b49de17d8bc4f9420df8ab6b684159,
gmera,,,,2ac42d9a11b67e8af7b610aa59aadcf1bd5ede3b,9becf766448205a3bdab89f191b1f77942843021b200462f47988d06d705e0ec,8f67b858fac3f3b9acbadefbacd5aa0b,
gmera,,,,9c0d839d1f3da0577a123531e5b4503587d62229,3d0e3c351e79ec72b2412428219f0700838175799e82d8c28c3ff09c7a4234fa,9308c2c452960b1b5efb0d5029ffdfd3,
gmera,,,,f6cd98a16e8cc2dd3ca1592d9911489bb20d1380,138a54a0a1fe717cf0ffd63ef2a27d296456b5338aed8ef301ad0e90b0fe25ae,f241140158f4e7cf0e3d35f8688c89e8,
gmera,,,,575a43504f79297cbfa900b55c12dc83c2819b46,85e5429c06cf3dd370755ce418c471f44a947c427c5ef44cd9c3d5037ccc3495,1c1be7afecf51f38dfb0f10c8129c373,
gmera,,,,b8f19b02f9218a8dd803da1f8650195833057e2c,1429a3bf995ba8a5563d4988ea4d824f192d01d0f85427abbd8a2d0f863a64f6,041f5728c5bea426a7453ec58ddb622e,
gmera,,,,af65b1a945b517c4d8baaa706aa19237f036f023,0aa69c3ecdc8f63f9de9bc2b8440cfb01d06b68a7452f4a59f422662ff476eb9,dc577d5830fcea6e61cc4fef16ed87d3,
grandoreiro,,,,bced5d138aceada1ef11bfd22c2d6359cda183db,a8ce4d4e61236b1e7596193163214e803abe223e5616b826661642b166e25486,a04b0a65443828be16d2c61b40093898,
grandoreiro,,,,42892df64f00f4c091e1c02f74c2bb8bad131fc5,b1e4ae121886039ea865549d0cb81f1f954056545a5aec487a538ae5f616bb52,c94ec48e18fbfbda9f299ab46672c997,
grandoreiro,,,,7905db9bbe2cb29519a5371b175551c6612255ef,5e03f24eb44630e351d99a3dcb2f749520f3b01a41da8915e61333b8a827935a,26108b36a9348bb7813c314d97a90fb7,
grandoreiro,,,,28d58402393b6bca73ff0eac319226233181edc9,79181209f9d352136e6f3c496fcd99356f2b92a9e07271cd5cea433629771f24,4230d993c2113a7ffa7fcdcd4f554490,
grandoreiro,,,,7c2ed8b4aa65befcc229a36ce50539e9d6a70ee3,973872421b24e0f7bb98a89a78b8fc16630f9afb35dba15852f8b3acf8a739c9,e336bb69bf7df42b6b94a6d9d00442a1,
grandoreiro,,,,40fbc932bd45feb3d2409b3a4c7029ddde881389,424cab9401adc2bf7ad478eb33dabeb2df00838959ee7f089b74175530bbcccc,7406cc3727e91a0a3762b9ae9c6cd1d6,
grandoreiro,,,,27a434d2ef4d1d021f283bcb93c6c7e50acb8ea6,8e134226dd9fa93ab9ff34bf7459b56b0e9de1db23e6d69efe941adf91bbb66a,f973be3b3e5b0953f50b6e2454852046,
grandoreiro,,,,bd88a809b05168d6efdba4dc149653b0e1e1e448,85dc3e2940d21966d4c596428de7f32b14ef7ebb7a0475748e8920714fec84f4,d69a2b5b8112f3bbd34fbb6319171a04,
greyenergy,,,,6abd4b82a133c4610e5779c876fcb7e066898380,305e634a85df6146c76935ad1bcc77f128ec355f2087c033437afc7b415bc942,02adca186a7236b65bb1b197af8d294c,
greyenergy,,,,716efe17cd1563ffad5e5e9a3e0cac3cab725f92,300bf84e749446640dfead36013354ceafcb2a3c21fd9ba4e12f8379e76e414c,494046dc3bf6a824858a45c3d72a7d20,
greyenergy,,,,e2436472b984f4505b4b938cee6cae26ef043fc7,d8f682146f3a7d85f77e1045e253b7a2f502a37d0ba067b6761ac4177b04d6b1,0cad6adc5874a748edc8423c3a48ef0f,
greyenergy,,,,646060ac31ffddfbd02967216bc71556a0c1aedf,6281bf74fd8db3c2acd2967bcef0d2a4a9b2b2c8ae54ddb88e555be53b49e3b9,e567d202d72923a8654e77c187ee916b,
greyenergy,,,,b75d0379c5081958af83a542901553e1710979c7,c0514d9176d324bb03854e2c897109842d1aaec38f7d8d22cd9d3dc6a8110af7,de12bafefa1c0448e2142787a59f07d6,
greyenergy,,,,10f4d12cf8ee15747bfb618f3731d81a905aab04,8ad201eabb8eccce639c402c95be73daf5ade3668a069aef3ef704f03b98b57e,5865fa4ed2a15381eb21160049793df5,
greyenergy,,,,d3ae97a99d826f49ad03addc9f0d5200be46ab5e,d106c5427276d5f4afe48dd2c9fe6c5e05da6a38ced8ffd96028d5169a49bc70,7d30036156f14e9c5103d6baee6a0e0a,
greyenergy,,,,ceb96b364d6a8b65ea8fa43eb0a735176e409eb0,d1f82b0921401ac75d2d177d7d92de2af67204d422891a3dcffbb1e069903d27,ca2a53ad706fe27bdb37f23a6cbd0d73,
greyenergy,,,,e496318e6644e47b07d6cab00b93d27d0fe6b415,f02db97b5cc183e58818543cd6c17909e0c151753382dd90421b3557f41c3707,96a14c481efbecec481740e6673e47e6,
greyenergy,,,,455d9eb9e11aa9af9717e0260a70611ff84ef900,dcade5e14c26c19e935b13d5170d74f99e75d3e4dba443db1dab8bea78745584,5f58059d894e8aaf58b2da6be6f97aa8,
greyenergy,,,,438c8f9607e06e7ac1261f99f8311b004c23dec3,e58fc756f31aa114bd8f5833ed21b385e78daf739189301e3808ad3b4abc400b,3cf6ebe5310690eb2f635ab3c0144c21,
greyenergy,,,,b3ef67f7881884a2e3493fe3d5f614dbbc51a79b,02de7fc923ae66efb90cc7767a3d63d15219bc5ef299e95b5299914513de8960,dee7b0ebeaee1789e99fbe07cdf55a72,
